dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	welch_p_value	permutation_p_value	permutation_method	n_permutations	auc_group_a_higher	direction	permutation_q_within_contrast	welch_q_within_contrast	permutation_fdr_0_05	permutation_fdr_0_10
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	0.12855642204488402	-0.3811767269107938	0.5097331489556778	0.870264694900462	0.18366475873385654	0.19047619047619047	exact	252	0.76	higher_in_group_a	0.5424107142857143	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.057054759943193256	-0.12356438563294496	0.18061914557613823	0.4040296847221074	0.5010738869743421	0.49206349206349204	exact	252	0.6	higher_in_group_a	0.738095238095238	0.7411876382461048	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	0.051465967171549	-0.16944364582388238	0.22090961299543138	0.36133560132985126	0.553295544117576	0.5158730158730159	exact	252	0.6	higher_in_group_a	0.7536945812807881	0.7411876382461048	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.06270643940114701	-0.1741283714306586	0.11142193202951159	0.31246552332659067	0.6035807915266411	0.6349206349206349	exact	252	0.64	higher_in_group_a	0.8163265306122448	0.7647637275902602	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.1597466935628738	-0.04279699577953032	-0.11694969778334348	-0.36398849144686424	0.5505387347511902	0.5873015873015873	exact	252	0.4	higher_in_group_b	0.7798594847775177	0.7411876382461048	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	0.1050016260557883	-0.03938424008401813	0.14438586613980642	0.29978631082909574	0.6140401020365693	0.6111111111111112	exact	252	0.6	higher_in_group_a	0.7983870967741936	0.7647637275902602	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.09311025483638022	-0.019841869359683323	-0.0732683854766969	-0.2259602156778183	0.7027832626703274	0.7142857142857143	exact	252	0.44	higher_in_group_b	0.8571428571428571	0.825511761405624	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.1660761021549388	-0.01776601390026985	-0.14831008825466893	-0.3777478710303467	0.5295988544510682	0.5317460317460317	exact	252	0.36	higher_in_group_b	0.7536945812807881	0.7411876382461048	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	-0.14380738975590535	-0.09955366811188922	-0.04425372164401613	-0.13862670273022412	0.8147014804996422	0.7936507936507936	exact	252	0.44	higher_in_group_b	0.9017857142857143	0.9165391655620974	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	-0.44089375106162726	0.2346195190561898	-0.675513270117817	-1.017195035259611	0.13183920717364161	0.12698412698412698	exact	252	0.24	higher_in_group_b	0.5424107142857143	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	0.004775098921658338	-0.07083929996068766	0.075614398882346	0.15060052101072455	0.7998649038776813	0.8015873015873016	exact	252	0.6	higher_in_group_a	0.9017857142857143	0.9125219325928476	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	-0.09196310861742604	-0.031625718220825785	-0.06033739039660026	-0.08996886425888818	0.8793977393745944	0.8809523809523809	exact	252	0.52	higher_in_group_b	0.9514285714285715	0.9656409112045938	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	-0.25495981047532545	0.13996458114369234	-0.3949243916190178	-0.5325484628340936	0.38331244967663347	0.3968253968253968	exact	252	0.32	higher_in_group_b	0.6696428571428571	0.6464959147860427	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	-0.056202785922027876	-0.029003401001042768	-0.027199384920985108	-0.050398442181988974	0.9321419100531432	0.9603174603174603	exact	252	0.52	higher_in_group_b	0.9682539682539683	0.9679354663882965	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.26493337843183784	-0.050103011419136326	0.31503638985097415	0.6626566705402314	0.280246116373773	0.2777777777777778	exact	252	0.72	higher_in_group_a	0.5769230769230769	0.5820496263147593	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	0.06682861042073987	-0.18685061092664929	0.2536792213473892	0.5666910476970144	0.3513220767063798	0.35714285714285715	exact	252	0.6	higher_in_group_a	0.6428571428571429	0.6323797380714837	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	-0.5541002166956185	0.20416487118594134	-0.7582650878815598	-1.3165147283467598	0.059199909210178786	0.06349206349206349	exact	252	0.16	higher_in_group_b	0.5357142857142857	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.25685403266913726	0.043759978643859276	-0.30061401131299653	-0.7384350414620942	0.2331742391161318	0.23015873015873015	exact	252	0.24	higher_in_group_b	0.5483193277310924	0.539631810525905	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.21003226353946447	-0.23903214742366993	0.44906441096313443	1.1638828620361317	0.083234704665976	0.07936507936507936	exact	252	0.84	higher_in_group_a	0.5357142857142857	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.0820930544782629	-0.18145203068029922	0.2635450851585621	0.6050607220316966	0.32673269142588035	0.36507936507936506	exact	252	0.64	higher_in_group_a	0.6428571428571429	0.6154732094301467	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.3069470007172751	-0.04520312397749162	-0.2617438767397835	-0.5192442507086877	0.39109012129032217	0.42063492063492064	exact	252	0.32	higher_in_group_b	0.6814285714285714	0.6464959147860427	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.03232438066692582	-0.3359856427092688	0.3683100233761946	1.1572377369288334	0.07815584162536784	0.07936507936507936	exact	252	0.8	higher_in_group_a	0.5357142857142857	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.14769458502878294	-0.17772571848509824	0.030031133456315307	0.057851744647562015	0.9219089437985983	0.8968253968253969	exact	252	0.64	higher_in_group_a	0.9558270676691729	0.9679354663882965	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.06835827472970474	-0.09453031881591217	0.1628885935456169	0.34907259028991494	0.5581783448520048	0.5396825396825397	exact	252	0.64	higher_in_group_a	0.7536945812807881	0.7411876382461048	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	-0.12147871931481288	-0.01483153183818987	-0.10664718747662301	-0.4088565654160403	0.5066753928564303	0.6746031746031746	exact	252	0.44	higher_in_group_b	0.827922077922078	0.7411876382461048	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	-0.004797829230562179	0.016640208820136972	-0.021438038050699153	-0.06962954130188932	0.9060334475499893	0.8809523809523809	exact	252	0.48	higher_in_group_b	0.9514285714285715	0.9656409112045938	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	composite_index	composite_index	COMPLEMENT_INFLAMMATORY_AMPLIFICATION_INDEX	Complement Inflammatory Amplification Index	Integrated_network	-0.35010972389599015	0.009235144578925426	-0.3593448684749156	-1.4049690902585728	0.0574818317215942	0.007936507936507936	exact	252	0.0	higher_in_group_b	0.5357142857142857	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA1_VS_PBS1	first_exposure_bladder	independent_mouse_bulk	Gardnerella_1	PBS_1	5	5	composite_index	composite_index	PREGNANCY_RISK_ENDOCRINE_METABOLIC_INFLAMMATION_INDEX	Pregnancy Risk Endocrine Metabolic Inflammation Index	Integrated_network	-0.1250030953746537	0.17081170495368164	-0.29581480032833535	-1.0982309284007667	0.11562328602433998	0.06349206349206349	exact	252	0.16	higher_in_group_b	0.5357142857142857	0.5203902345130814	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	0.35768040769151366	0.4415241197185454	-0.08384371202703172	-0.12824477035071716	0.8314637724829448	0.8253968253968254	exact	252	0.44	higher_in_group_b	0.9507042253521126	0.9485713460720919	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	0.2210003935070756	-0.18293722661867343	0.403937620125749	0.9720783342236391	0.15231506379753912	0.16666666666666666	exact	252	0.76	higher_in_group_a	0.675	0.6854177870889261	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	-0.08487037773922339	0.1518493405165474	-0.23671971825577076	-0.46673898874717334	0.43798526802893745	0.4603174603174603	exact	252	0.32	higher_in_group_b	0.8035714285714285	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	0.1063425856246488	-0.08679245757797416	0.19313504320262295	0.4046293889478974	0.500931844591316	0.5	exact	252	0.64	higher_in_group_a	0.8159340659340659	0.7955976355273842	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	0.3321344459898454	0.3424080384031793	-0.01027359241333392	-0.021007104450493332	0.9716650767083452	0.9444444444444444	exact	252	0.48	higher_in_group_b	0.9807692307692307	0.9838108901671996	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	0.21876882146595394	-0.2338132507946619	0.45258207226061586	0.6209436080188326	0.3101568208651954	0.3253968253968254	exact	252	0.68	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	-0.10309280394845563	0.14878684816030802	-0.2518796521087636	-0.4285860671514454	0.47713070240341215	0.5238095238095238	exact	252	0.4	higher_in_group_b	0.8159340659340659	0.788726263156661	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	0.02035680546555353	0.2007479603212154	-0.18039115485566187	-0.292098094135526	0.6234410112058226	0.5952380952380952	exact	252	0.36	higher_in_group_b	0.8458646616541353	0.8559105408079938	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	0.2851793248988715	-0.38116621748945956	0.6663455423883311	1.145004702598646	0.08065719650649422	0.09523809523809523	exact	252	0.76	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	0.3566136888474457	0.14653816488366692	0.2100755239637788	0.3517237109598957	0.5552226569954753	0.5238095238095238	exact	252	0.64	higher_in_group_a	0.8159340659340659	0.8142067720748483	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	0.26278343229556855	-0.1728303558868126	0.43561378818238117	1.3258001802124115	0.051095721451543764	0.06349206349206349	exact	252	0.88	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	0.21324156961269058	0.01355649233053	0.1996850772821606	0.509243059827235	0.40882485269409385	0.3968253968253968	exact	252	0.72	higher_in_group_a	0.7653061224489794	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	-0.006152058677592473	-0.06025037811500418	0.05409831943741171	0.15434791707336956	0.7946073337552826	0.7857142857142857	exact	252	0.56	higher_in_group_a	0.9223602484472049	0.9205237403713028	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.04989040396673906	-0.21724903010260127	0.2671394340693403	0.6322323631736677	0.3120325256786311	0.29365079365079366	exact	252	0.68	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	0.16396593791576067	-0.2052852751504887	0.36925121306624936	0.6544749270709673	0.28743963876654427	0.2857142857142857	exact	252	0.68	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	0.12814204803333623	-0.1957354130260255	0.32387746105936177	1.4862343066377675	0.03460371444542991	0.031746031746031744	exact	252	0.92	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.13800899638872366	-0.31673184069067173	0.4547408370793954	0.9963949951421159	0.11928248180983565	0.14285714285714285	exact	252	0.8	higher_in_group_a	0.675	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	0.3701761530408165	-0.17997093613544854	0.5501470891762651	1.2205286431799192	0.08105269840928414	0.07142857142857142	exact	252	0.84	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	0.05852950738477923	0.03736625179295962	0.021163255591819613	0.07921716886704465	0.8949740726274898	0.9206349206349206	exact	252	0.56	higher_in_group_a	0.9807692307692307	0.966571998437689	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.3047578308219678	-0.1584722590582059	0.46323008988017367	1.4124642912785008	0.056495213956367196	0.047619047619047616	exact	252	0.92	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	0.1618554601716649	-0.28046800816621903	0.44232346833788394	1.1656500578423767	0.09597996936945855	0.0873015873015873	exact	252	0.8	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	0.04925551524485826	0.12339386781819257	-0.07413835257333432	-0.22680162506495738	0.7090205828028849	0.7063492063492064	exact	252	0.4	higher_in_group_b	0.8802197802197802	0.8701616243489951	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	-0.027342394152149542	0.3299205748288604	-0.35726296898100995	-0.8350493743019118	0.18644968174565849	0.18253968253968253	exact	252	0.24	higher_in_group_b	0.7040816326530612	0.7191630581618256	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	0.018287716991345602	0.15934296176226748	-0.14105524477092188	-0.5642424650941784	0.356863317715988	0.42857142857142855	exact	252	0.4	higher_in_group_b	0.788961038961039	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	0.21649837480058096	-0.2707520821706001	0.4872504569711811	0.7511809176742281	0.23808104256757157	0.23015873015873015	exact	252	0.72	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	0.13894465946298057	-0.2513688102110102	0.3903134696739908	0.6866823179864546	0.26419959341748883	0.2619047619047619	exact	252	0.72	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
