dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	welch_p_value	permutation_p_value	permutation_method	n_permutations	auc_group_a_higher	direction	permutation_q_within_contrast	welch_q_within_contrast	permutation_fdr_0_05	permutation_fdr_0_10
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	-0.12521737311009673	0.1799719207411766	-0.30518929385127336	-0.4978064340028644	0.42409419740219634	0.5079365079365079	exact	252	0.4	higher_in_group_b	0.8159340659340659	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	0.01927037984452649	0.18933463262779224	-0.17006425278326576	-0.4205129301862965	0.49195653858315547	0.47619047619047616	exact	252	0.4	higher_in_group_b	0.8035714285714285	0.7955976355273842	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	0.11481350979141536	-0.32409280192660495	0.4389063117180203	0.9001477583254028	0.16147232948231835	0.15873015873015872	exact	252	0.76	higher_in_group_a	0.675	0.6883820362140941	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	0.20593042636376574	-0.312580447943814	0.5185108743075797	1.1164229626392288	0.08659715105281085	0.10317460317460317	exact	252	0.8	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	0.1277883322725325	-0.02564932030020884	0.15343765257274133	0.6560293104113122	0.3015206547822461	0.3253968253968254	exact	252	0.6	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	0.22856085354678987	-0.10033059736652514	0.328891450913315	0.5296399347186356	0.40106407400159283	0.3888888888888889	exact	252	0.8	higher_in_group_a	0.7653061224489794	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	0.09853869439745161	0.004284889138717782	0.09425380525873382	0.3860252831730766	0.5313082819998382	0.7222222222222222	exact	252	0.56	higher_in_group_a	0.8863636363636364	0.8142067720748483	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	0.24525849848780065	-0.44810732916159585	0.6933658276493965	0.9652474805146238	0.12984337671050036	0.11904761904761904	exact	252	0.8	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	0.2766794147266434	-0.454972818406039	0.7316522331326825	1.0063823454538638	0.11689039860204285	0.10317460317460317	exact	252	0.88	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	0.377842601049943	-0.34053143180881423	0.7183740328587572	1.2423858675072867	0.0748964497777926	0.05555555555555555	exact	252	0.88	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	0.3087276205821411	-0.5081193315203507	0.8168469521024918	0.9955317987307162	0.12222026116792005	0.1111111111111111	exact	252	0.8	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	adipokine_signaling	LEPTIN_SIGNALING	Leptin signaling	Figure_8	0.3845408176287656	-0.29118095417441403	0.6757217718031796	1.3605483535083784	0.053925441457405146	0.047619047619047616	exact	252	0.88	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	adipokine_signaling	ADIPONECTIN_SIGNALING	Adiponectin signaling	Figure_8	0.1850537913246037	-0.4295419536172106	0.6145957449418142	1.0574373389544813	0.1024508304761124	0.1111111111111111	exact	252	0.8	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	adipokine_signaling	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	Figure_8	0.17369610692876997	0.02444657040468327	0.1492495365240867	0.5624013677989945	0.3607132190141411	0.3888888888888889	exact	252	0.6	higher_in_group_a	0.7653061224489794	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	adipokine_signaling	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	Figure_8	0.030308097481705664	0.2666260363325319	-0.23631793885082625	-0.48922933741526853	0.4174557029494863	0.47619047619047616	exact	252	0.44	higher_in_group_b	0.8035714285714285	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	adipokine_signaling	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	Figure_8	0.4281280289300538	-0.1886384096370682	0.616766438567122	1.468492934934111	0.04537434736013464	0.03968253968253968	exact	252	0.88	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	Figure_9	-0.175353304442034	0.17080464381585475	-0.34615794825788876	-0.5966352424253206	0.3362000730398946	0.3333333333333333	exact	252	0.36	higher_in_group_b	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	Figure_9	0.045518975761413845	0.19706526697986132	-0.15154629121844748	-0.3474940930166417	0.564605931112464	0.5952380952380952	exact	252	0.36	higher_in_group_b	0.8458646616541353	0.8142067720748483	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	Figure_9	0.21778999230670873	-0.14761949475997732	0.3654094870666861	0.7269612241923549	0.23898629656185225	0.23809523809523808	exact	252	0.76	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9	0.19298008926955254	0.4860547431065411	-0.2930746538369886	-0.6512176825943531	0.29876396669388056	0.29365079365079366	exact	252	0.28	higher_in_group_b	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9	0.10423016385117609	-0.0654394956367423	0.1696696594879184	0.33892655817397516	0.5729603210897081	0.5714285714285714	exact	252	0.64	higher_in_group_a	0.8458646616541353	0.8142067720748483	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9	-0.056859495093379085	-0.1615431080473421	0.104683612953963	0.26560261406202634	0.6549096119160498	0.6746031746031746	exact	252	0.6	higher_in_group_a	0.8802197802197802	0.8631643353973179	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9	-0.02086595115845888	0.15418722988291594	-0.17505318104137482	-0.2618413400930198	0.662189937231204	0.6507936507936508	exact	252	0.44	higher_in_group_b	0.8802197802197802	0.8631643353973179	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9	0.2636737637724698	-0.15982424337779558	0.4234980071502654	0.72605146100516	0.23944293087544882	0.23809523809523808	exact	252	0.72	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9	-0.15736659404936346	-0.048812448245788134	-0.10855414580357532	-0.23709576283464454	0.6926627382817983	0.6984126984126984	exact	252	0.36	higher_in_group_b	0.8802197802197802	0.8631643353973179	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9	0.21606919145146825	-0.23263100913859244	0.44870020059006066	0.8062860167384683	0.20538164099308068	0.1984126984126984	exact	252	0.72	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9	0.0691438584773703	0.18537091841749048	-0.11622705994012018	-0.25326261237087194	0.6775993266886471	0.6984126984126984	exact	252	0.44	higher_in_group_b	0.8802197802197802	0.8631643353973179	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	0.3055075070108711	-0.05288720214495759	0.35839470915582866	0.5812692734715922	0.340754068099858	0.3253968253968254	exact	252	0.68	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.07375975188811046	-0.007250126198354634	0.08100987808646509	0.15473559139386003	0.7955143435307555	0.8333333333333334	exact	252	0.68	higher_in_group_a	0.9507042253521126	0.9205237403713028	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	0.1283413863324197	-0.010363707680085987	0.1387050940125057	0.23866027234257642	0.6887301741736442	0.6984126984126984	exact	252	0.56	higher_in_group_a	0.8802197802197802	0.8631643353973179	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	0.09251412527476462	0.14432068555703817	-0.05180656028227355	-0.0794998303946113	0.8929619722957585	0.8809523809523809	exact	252	0.4	higher_in_group_b	0.972972972972973	0.966571998437689	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.06339205160003765	0.2659357409424399	-0.3293277925424775	-0.8786905622987891	0.18027032356624736	0.15873015873015872	exact	252	0.28	higher_in_group_b	0.675	0.7191630581618256	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	0.0701732294355123	-0.13579061540728327	0.20596384484279556	0.5765529271590989	0.34556780960472133	0.3333333333333333	exact	252	0.68	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.05415705827286886	0.1671091824689338	-0.22126624074180268	-0.37124689301706526	0.5451072663983322	0.6746031746031746	exact	252	0.48	higher_in_group_b	0.8802197802197802	0.8142067720748483	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.019452833483559223	0.20329494953876806	-0.22274778302232728	-0.6583411823643781	0.28888755765077034	0.2777777777777778	exact	252	0.28	higher_in_group_b	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.1290909572928999	0.11427010057489242	0.01482085671800748	0.050344818210667455	0.9323094579891025	0.9682539682539683	exact	252	0.44	higher_in_group_a	0.9883928571428571	0.9739267107910047	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.09018824613751533	0.11608598586792329	-0.02589773973040796	-0.04639848565089283	0.9378553511320786	0.9365079365079365	exact	252	0.52	higher_in_group_b	0.9807692307692307	0.9739267107910047	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.020218440563077845	0.0862826416021067	-0.10650108216518456	-0.16276558790943504	0.7842022382083556	0.7619047619047619	exact	252	0.44	higher_in_group_b	0.9075630252100839	0.9205237403713028	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	0.022068720237849244	0.10152010660040378	-0.07945138636255454	-0.1791628870008013	0.7664768942065997	0.7619047619047619	exact	252	0.44	higher_in_group_b	0.9075630252100839	0.9205237403713028	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	0.1928192067021895	-0.07782397737055573	0.27064318407274524	0.5722643770857382	0.35040439485935226	0.35714285714285715	exact	252	0.68	higher_in_group_a	0.7417582417582418	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.0750168574102521	0.010189329512818205	0.0648275278974339	0.11546317311426603	0.8449669909220173	0.8492063492063492	exact	252	0.56	higher_in_group_a	0.9553571428571428	0.9505878647872694	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	-0.1095734745882809	-0.10525689242442064	-0.004316582163860258	-0.008206689154358387	0.9888977053491095	0.9920634920634921	exact	252	0.52	higher_in_group_b	0.9920634920634921	0.9888977053491094	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	0.02665523217875475	0.09336676832715478	-0.06671153614840003	-0.08992382964677376	0.8801274701906341	0.8888888888888888	exact	252	0.44	higher_in_group_b	0.972972972972973	0.966571998437689	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.1023119759747805	0.24762336953489705	-0.14531139356011655	-0.2784558628745366	0.6392742812856372	0.6428571428571429	exact	252	0.4	higher_in_group_b	0.8802197802197802	0.8630202797356102	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	0.206825446772208	0.0062686072530688365	0.20055683951913916	0.4695695499121211	0.44253725769909463	0.4523809523809524	exact	252	0.64	higher_in_group_a	0.8035714285714285	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.13262820590745122	-0.10362832202324554	0.23625652793069676	0.5229167104180974	0.39066523802092384	0.42857142857142855	exact	252	0.68	higher_in_group_a	0.788961038961039	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.1714901988054924	-0.0721312226034574	0.24362142140894982	0.6596047019698326	0.29796028210889985	0.30952380952380953	exact	252	0.6	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.018807703845375078	0.37095782854014303	-0.3897655323855181	-0.9711599592635897	0.13039721342819643	0.14285714285714285	exact	252	0.24	higher_in_group_b	0.675	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.2304826050696827	0.07317865697265682	0.1573039480970259	0.5834375848680315	0.3472294525913989	0.3333333333333333	exact	252	0.68	higher_in_group_a	0.7105263157894737	0.7304442685036358	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.027816077088338092	0.2976042264255393	-0.2697881493372012	-0.4712051316383138	0.4334626396410619	0.3333333333333333	exact	252	0.32	higher_in_group_b	0.7105263157894737	0.7467816223672221	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.17717178968609357	-0.1509997455998864	0.32817153528598	1.0201218654768394	0.11500979501200012	0.10317460317460317	exact	252	0.8	higher_in_group_a	0.6428571428571428	0.6213043698637595	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	0.07115265685355274	0.06515759429944779	0.005995062554104952	0.024842206203125113	0.9663827725235481	0.9761904761904762	exact	252	0.44	higher_in_group_a	0.9883928571428571	0.9838108901671996	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	0.002296311666543216	-0.01413869125611807	0.016435002922661285	0.04884514767110521	0.9351749589454209	0.9206349206349206	exact	252	0.68	higher_in_group_a	0.9807692307692307	0.9739267107910047	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	composite_index	composite_index	COMPLEMENT_INFLAMMATORY_AMPLIFICATION_INDEX	Complement Inflammatory Amplification Index	Integrated_network	0.2253860849394052	0.11548849437765943	0.10989759056174578	0.32535581302012595	0.5965506917271497	0.5555555555555556	exact	252	0.52	higher_in_group_a	0.8458646616541353	0.8331138970672263	False	False
GSE186800	GSE186800_GARDNERELLA2_VS_PBS2	second_exposure_bladder	independent_mouse_bulk	Gardnerella_2	PBS_2	5	5	composite_index	composite_index	PREGNANCY_RISK_ENDOCRINE_METABOLIC_INFLAMMATION_INDEX	Pregnancy Risk Endocrine Metabolic Inflammation Index	Integrated_network	0.030219312939378584	-0.07602792251840676	0.10624723545778535	0.3384347286405438	0.5726312588857385	0.5793650793650794	exact	252	0.68	higher_in_group_a	0.8458646616541353	0.8142067720748483	False	False
